══════════════════════════════════════════════════════════════
  NMPC HARBOR NAVIGATION — Unified Test (8-State Azipod)
══════════════════════════════════════════════════════════════

  Terminal log recording to: C:\Users\SERILEG\OneDrive - ABB\Autonomous-docking\MY_NPMC\my work\plots in development process\logs\nmpc_run_20260402_150405_log.txt
  container.m check: u_dot=0.0406, r_dot=0.000000, U=7.00 m/s

  Harbor map loaded: 60 polygons
  Final waypoint is outside mapped forbidden zones
  Map sample points: 4096
  Final waypoint -> nearest map sample: 182.7 m (nominal keepout 115.0 m)
  Dynamic obstacles enabled: 2
  Dynamic replay determinism check: PASS

--- Building NMPC solver (16 obstacle slots) ---
  Hull footprint: oriented rectangle 87.5 m x 12.7 m (clearance 2.0 m)
NMPC_Container_final: N=70, dt=1.00, obs_slots=16
  8-state model: [u v r x y psi n1 n2]
  4 controls: [alpha1 alpha2 n1_c n2_c]
  forward speed constraint: u >= 0.50 m/s
  actuator penalty: 0.0500 | forward incentive: 2.50
  collision: oriented rectangle 87.5 x 12.7 m (clearance 2.0 m)
  nlpsol built: 848 vars, 1984 constraints
    - Equalities: 568 (initial + dynamics)
    - Obstacle:   1136 (slots × horizon)
    - Rate:       280 (first-step + consecutive)

  [t= 79.0] pos=(-3103.6,-1412.6) psi= +53.9deg wp=2 xte=-60.9m obs_d=143m ok=1 comp=3469.5ms solve=3467.5ms RT=3.47 obs=13 fb=0
  [t= 80.0] pos=(-3099.9,-1409.3) psi= +54.6deg wp=2 xte=-65.9m obs_d=143m ok=1 comp=3702.4ms solve=3700.2ms RT=3.70 obs=13 fb=0
  [t= 81.0] pos=(-3096.2,-1406.0) psi= +55.2deg wp=2 xte=-70.9m obs_d=142m ok=1 comp=4101.6ms solve=4099.4ms RT=4.10 obs=13 fb=0
  [t= 82.0] pos=(-3092.7,-1402.7) psi= +55.9deg wp=2 xte=-75.8m obs_d=142m ok=1 comp=3436.9ms solve=3434.7ms RT=3.44 obs=13 fb=0
  [t= 83.0] pos=(-3089.3,-1399.4) psi= +56.5deg wp=2 xte=-80.6m obs_d=141m ok=1 comp=4318.2ms solve=4316.8ms RT=4.32 obs=13 fb=0
  [t= 84.0] pos=(-3086.1,-1396.1) psi= +57.1deg wp=2 xte=-85.2m obs_d=141m ok=1 comp=3818.6ms solve=3815.6ms RT=3.82 obs=13 fb=0
  [t= 85.0] pos=(-3083.0,-1392.9) psi= +57.7deg wp=2 xte=-89.8m obs_d=140m ok=1 comp=3486.5ms solve=3485.4ms RT=3.49 obs=13 fb=0
  [t= 86.0] pos=(-3080.0,-1389.9) psi= +58.2deg wp=2 xte=-94.2m obs_d=140m ok=1 comp=4951.3ms solve=4949.6ms RT=4.95 obs=13 fb=0
  [t= 87.0] pos=(-3077.2,-1386.9) psi= +58.7deg wp=2 xte=-98.5m obs_d=139m ok=1 comp=5054.8ms solve=5042.2ms RT=5.05 obs=13 fb=0
  [t= 88.0] pos=(-3074.5,-1384.1) psi= +59.1deg wp=2 xte=-102.6m obs_d=138m ok=1 comp=3287.6ms solve=3286.1ms RT=3.29 obs=13 fb=0
  [t= 89.0] pos=(-3072.1,-1381.4) psi= +59.5deg wp=2 xte=-106.4m obs_d=137m ok=1 comp=3558.8ms solve=3557.3ms RT=3.56 obs=13 fb=0
  [t= 90.0] pos=(-3069.7,-1378.8) psi= +59.9deg wp=2 xte=-110.1m obs_d=137m ok=1 comp=3792.0ms solve=3790.2ms RT=3.79 obs=13 fb=0
  [t= 91.0] pos=(-3067.6,-1376.4) psi= +60.3deg wp=2 xte=-113.5m obs_d=136m ok=1 comp=3353.3ms solve=3350.9ms RT=3.35 obs=13 fb=0
  [t= 92.0] pos=(-3065.5,-1374.0) psi= +60.7deg wp=2 xte=-116.8m obs_d=134m ok=1 comp=3680.1ms solve=3678.7ms RT=3.68 obs=13 fb=0
  [t= 93.0] pos=(-3063.6,-1371.7) psi= +61.0deg wp=2 xte=-119.9m obs_d=133m ok=1 comp=3937.5ms solve=3935.8ms RT=3.94 obs=13 fb=0
  [t= 94.0] pos=(-3061.7,-1369.4) psi= +61.3deg wp=2 xte=-122.9m obs_d=132m ok=1 comp=4594.6ms solve=4593.1ms RT=4.59 obs=13 fb=0
  [t= 95.0] pos=(-3059.9,-1367.2) psi= +61.7deg wp=2 xte=-125.9m obs_d=131m ok=1 comp=4065.0ms solve=4063.6ms RT=4.06 obs=13 fb=0
  [t= 96.0] pos=(-3058.2,-1364.9) psi= +62.0deg wp=2 xte=-128.8m obs_d=130m ok=1 comp=4273.8ms solve=4272.4ms RT=4.27 obs=13 fb=0
  [t= 97.0] pos=(-3056.5,-1362.6) psi= +62.2deg wp=2 xte=-131.6m obs_d=129m ok=1 comp=3742.4ms solve=3740.7ms RT=3.74 obs=13 fb=0
  [t= 98.0] pos=(-3054.8,-1360.2) psi= +62.5deg wp=2 xte=-134.5m obs_d=128m ok=1 comp=3925.2ms solve=3923.5ms RT=3.93 obs=13 fb=0
  [t= 99.0] pos=(-3053.3,-1357.8) psi= +62.7deg wp=2 xte=-137.4m obs_d=127m ok=1 comp=3713.2ms solve=3711.5ms RT=3.71 obs=13 fb=0
  [t=100.0] pos=(-3051.7,-1355.3) psi= +62.9deg wp=2 xte=-140.3m obs_d=126m ok=1 comp=3762.2ms solve=3760.9ms RT=3.76 obs=13 fb=0
  [t=101.0] pos=(-3050.2,-1352.8) psi= +63.1deg wp=2 xte=-143.2m obs_d=126m ok=1 comp=4182.4ms solve=4181.3ms RT=4.18 obs=13 fb=0
  [t=102.0] pos=(-3048.7,-1350.1) psi= +63.3deg wp=2 xte=-146.1m obs_d=125m ok=1 comp=6299.6ms solve=6298.1ms RT=6.30 obs=13 fb=0
